custAge,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,no_previous_contact,not_working,profession_admin.,profession_blue-collar,profession_entrepreneur,profession_housemaid,profession_management,profession_retired,profession_self-employed,profession_services,profession_student,profession_technician,profession_unemployed,profession_unknown,marital_divorced,marital_married,marital_single,marital_unknown,schooling_basic.4y,schooling_basic.6y,schooling_basic.9y,schooling_high.school,schooling_professional.course,schooling_university.degree,schooling_unknown,default_no,default_unknown,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_failure,poutcome_nonexistent,poutcome_success
,1.0,999.0,0.0,-1.8,92.893,-46.2,1.27,5099.1,999.0,0.0,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
36.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
29.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,999.0,0.0,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
38.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,999.0,0.0,0.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
40.0,2.0,3.0,2.0,-1.7,94.215,-40.3,0.896,4991.6,0.1,8.0,1.0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
,2.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
40.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.262,5076.2,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
27.0,3.0,6.0,2.0,-3.0,92.713,-33.0,0.707,5023.5,0.2,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
,3.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,999.0,0.0,0.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
30.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,999.0,0.0,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,999.0,0.0,1.0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
27.0,1.0,999.0,0.0,-3.4,92.379,-29.8,0.781,5017.5,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
24.0,1.0,3.0,1.0,-1.1,94.601,-49.5,1.025,4963.6,0.1,0.0,1.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
38.0,3.0,22.0,1.0,-1.1,94.199,-37.5,0.879,4963.6,0.733333333333333,4.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
,2.0,999.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,999.0,3.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
26.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.956,5228.1,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
47.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,999.0,1.0,0.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
,2.0,999.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,999.0,1.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
49.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
52.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
,3.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0.0,0.0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
29.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
45.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
52.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,999.0,0.0,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
45.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,999.0,0.0,1.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
54.0,2.0,6.0,2.0,-1.8,92.893,-46.2,1.266,5099.1,0.2,4.0,1.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
,2.0,4.0,2.0,-1.7,94.055,-39.8,0.729,4991.6,0.133333333333333,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
,3.0,999.0,0.0,1.4,94.465,-41.8,4.96,5228.1,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
32.0,6.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0.0,0.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
31.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
,1.0,999.0,0.0,-2.9,92.201,-31.4,0.859,5076.2,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
30.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.435,5099.1,999.0,0.0,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
39.0,2.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
36.0,8.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,999.0,0.0,1.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
78.0,1.0,999.0,1.0,-1.7,94.215,-40.3,0.84,4991.6,999.0,3.0,0.0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,2.0,3.0,1.0,-2.9,92.963,-40.8,1.262,5076.2,0.1,5.0,1.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
53.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,999.0,0.0,1.0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
38.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,999.0,0.0,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
29.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
34.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
29.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
36.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
44.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.415,5099.1,999.0,0.0,0.0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
29.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
34.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
,9.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,999.0,0.0,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
57.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,999.0,0.0,0.0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
29.0,7.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
33.0,1.0,999.0,0.0,-3.4,92.431,-26.9,0.731,5017.5,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
29.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
,3.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0.0,1.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
31.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
,3.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
44.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
28.0,1.0,999.0,0.0,-1.8,92.843,-50.0,1.531,5099.1,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
36.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,999.0,0.0,0.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
28.0,1.0,3.0,1.0,-1.8,92.893,-46.2,1.259,5099.1,0.1,2.0,1.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
29.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
59.0,2.0,999.0,0.0,-2.9,92.469,-33.6,1.029,5076.2,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
70.0,1.0,3.0,1.0,-3.4,92.379,-29.8,0.77,5017.5,0.1,2.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,999.0,0.0,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
37.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
52.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
22.0,1.0,6.0,1.0,-3.4,92.431,-26.9,0.742,5017.5,0.2,3.0,1.0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
,11.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
,3.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
56.0,1.0,999.0,0.0,-0.1,93.798,-40.4,5.045,5195.8,999.0,0.0,1.0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
70.0,3.0,6.0,1.0,-1.7,94.027,-38.3,0.904,4991.6,0.2,1.0,1.0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
,3.0,999.0,0.0,-1.8,92.893,-46.2,1.27,5099.1,999.0,0.0,1.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
51.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
,1.0,999.0,0.0,-2.9,92.201,-31.4,0.825,5076.2,999.0,0.0,1.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
64.0,3.0,2.0,1.0,-1.8,93.075,-47.1,1.365,5099.1,0.0666666666666667,4.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0.0,0.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
28.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0.0,0.0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
34.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,999.0,0.0,0.0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
52.0,3.0,999.0,0.0,-1.1,94.199,-37.5,0.876,4963.6,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
47.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,999.0,0.0,0.0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
,1.0,6.0,2.0,-1.1,94.199,-37.5,0.879,4963.6,0.2,2.0,1.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
23.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0.0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
,1.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,999.0,0.0,0.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
